#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1764757960495327232,0.006091292,0.001960055,-0.006874511,0.090107893,0.322413657,9.924477763
1764757960500578048,0.006385457,-0.000482922,-0.003333750,-0.002813410,0.360929573,9.917988330
1764757960505787904,0.004339813,0.002327526,-0.003216036,0.035757386,0.399176327,9.922986548
1764757960510966528,0.006806826,-0.000224174,-0.002851837,0.001877278,0.288479944,9.825359158
1764757960516167936,0.007218666,0.004134138,-0.001493510,-0.057375499,0.356464837,9.850344922
1764757960521303552,0.008317938,0.002222109,-0.004520583,0.029418185,0.286703877,9.920598262
1764757960526454528,0.009373450,0.000842802,-0.001443936,-0.050982672,0.376292250,9.939313841
1764757960531629568,0.008293745,0.001363904,-0.003552449,-0.054723235,0.320857613,9.893858162
1764757960536763392,0.009561699,0.002934012,-0.002856004,-0.027657937,0.389685543,9.951620780
1764757960541892864,0.007449565,-0.000239807,-0.004444977,0.056457254,0.391543483,9.911044563
1764757960546999808,0.004892707,-0.001081173,-0.004325750,-0.019229248,0.277351165,9.894057455
1764757960552103168,0.005722129,0.002510679,-0.002173203,-0.043366741,0.372365915,10.008777820
1764757960557207808,0.009578388,-0.001402224,-0.000148509,0.010900059,0.305706939,9.891270422
1764757960562323968,0.008951091,0.001120695,-0.002299016,-0.151628842,0.256356202,9.921756154
1764757960567448320,0.006043857,0.000175138,-0.005111660,-0.018546515,0.241918921,9.911483876
1764757960572586240,0.009219870,0.002964606,-0.000912566,-0.099097303,0.319534265,9.892774573
1764757960577774848,0.004500543,0.001660428,-0.002135270,0.057237098,0.322986183,9.900366959
1764757960582970112,0.008760012,0.003216400,-0.002279117,-0.055417162,0.380024584,9.885920481
1764757960588144896,0.011125902,-0.003846212,-0.005198666,-0.105048725,0.371124076,9.842614403
1764757960593327360,0.006721488,0.002643270,-0.000800454,0.040882447,0.340408951,9.902736487
1764757960598536704,0.006129111,0.001790374,-0.000435825,-0.066141569,0.312438349,9.937256650
1764757960603763968,0.009066908,0.002043057,-0.000249101,-0.110844098,0.391768091,9.836103502
1764757960608943616,0.010948065,0.002009382,-0.001312811,-0.120625022,0.406383484,9.863171733
1764757960614086144,0.007136106,0.001801194,-0.001688133,0.001292623,0.466222688,9.961309655
1764757960619238656,0.008188131,-0.000061185,0.000350199,-0.049897296,0.259096562,9.896962400
1764757960624374528,0.007594303,-0.001779719,-0.001092534,-0.027587239,0.367394190,9.867921863
1764757960629491712,0.008985752,0.000558175,0.001946690,-0.064357249,0.237438926,9.907919304
1764757960634616576,0.008589223,0.000122788,-0.001661993,-0.057560921,0.402719793,9.867172353
1764757960639818752,0.006175804,-0.000203158,-0.004292691,-0.041416098,0.333058797,9.925836745
1764757960644942848,0.004718468,0.001742717,0.002859811,-0.040270855,0.202933180,9.817002058
1764757960650105344,0.006533702,0.000176542,0.000176839,-0.148606672,0.286769676,9.865761632
1764757960655280384,0.005212579,-0.000012690,0.000813453,-0.007552465,0.248451943,9.883647887
1764757960660461312,0.006331024,-0.000944270,-0.001323465,-0.099532394,0.290653314,9.869786505
1764757960665702656,0.007246942,0.001687963,-0.000861641,-0.080957870,0.320595738,9.853326471
1764757960670873088,0.005583294,0.003968675,0.001717724,-0.108428215,0.280810877,9.889734273
1764757960676057088,0.005587016,-0.001509285,0.000435473,-0.024067417,0.321439647,9.924933736
1764757960681239040,0.003287905,0.003796650,0.001418609,-0.112118503,0.387943146,9.779402406
1764757960686430720,0.009910348,-0.003123221,-0.000045951,-0.112481501,0.315621851,9.938835925
1764757960691584512,0.005910874,-0.000724396,-0.000865522,-0.082608464,0.261508694,9.769260407
1764757960696750080,0.004610761,0.001534987,0.000392239,-0.088067747,0.251137418,9.912218564
1764757960701925120,0.005777078,-0.003749337,0.001224933,-0.196119678,0.282045498,9.810904172
1764757960707053312,0.006012057,0.000283804,0.006507873,-0.012960264,0.240284194,9.784531171
1764757960712163584,0.006930957,0.001360652,0.003889070,-0.107463318,0.256459789,9.850953947
1764757960717284096,0.007731369,0.000774872,-0.001144115,-0.163706465,0.299057168,9.975901356
1764757960722394112,0.003201840,0.000189462,0.002894869,-0.083301719,0.190856301,9.851009939
1764757960727560192,0.007440111,0.001681151,0.000434826,-0.047483510,0.209811117,9.901361294
1764757960732809728,0.010804592,0.001581792,0.003701321,-0.155633524,0.246893595,9.828822163
1764757960737996800,0.005418154,0.000931823,0.005906452,-0.095657798,0.256094740,9.825025705
1764757960743179776,0.005710183,-0.001652774,0.001732940,-0.114829823,0.241338856,9.860651624
1764757960748290304,0.004318860,-0.002982692,0.001346779,-0.042022501,0.257825838,9.900055982
1764757960753404928,0.006145038,0.002649785,0.003165740,-0.155941773,0.259306845,9.813128059
1764757960758512128,0.004930490,-0.001256273,-0.001049713,-0.183771515,0.210137871,9.857878682
1764757960763634176,0.005806144,-0.000945568,0.004704768,0.022640514,0.303899999,9.874292942
1764757960768783360,0.006060320,0.000013855,0.002000578,-0.093399135,0.244453266,9.829025538
1764757960773916416,0.005399964,-0.001744181,0.000831780,-0.178821541,0.326520970,9.800659919
1764757960779032576,0.008354468,-0.001069128,0.000539522,-0.036077332,0.184172779,9.808398707
1764757960784179712,0.006810804,0.000474909,0.001278919,-0.099190727,0.198252209,9.742174015
1764757960789322496,0.006209660,-0.001207994,0.001845480,-0.162733462,0.268386242,9.894354110
1764757960794449664,0.008759951,-0.000639760,0.004192141,-0.092168632,0.271091333,9.820321493
1764757960799588096,0.004683572,-0.002914925,0.005720002,-0.108597679,0.262787033,9.855005312
1764757960804712192,0.004843072,0.000089281,0.003535269,-0.290206041,0.191477278,9.871663246
1764757960809832704,0.004261475,-0.007706374,0.004641343,-0.109383753,0.267924840,9.897994175
1764757960814998272,0.003950523,0.001801166,0.005557876,-0.188147971,0.179415189,9.746551507
1764757960820172544,0.007433127,0.003266741,0.002220661,-0.183682031,0.277952760,9.812143546
1764757960825342976,0.006794278,-0.004008086,0.002528135,-0.092814441,0.241422122,9.871690580
1764757960830536704,0.007207720,-0.000752236,0.002706618,-0.095542864,0.193528652,9.900324563
1764757960835742976,0.007276789,-0.001490023,0.005855191,-0.175377235,0.146830213,9.910134663
1764757960840902912,0.004228545,0.001515086,0.003662806,-0.171474519,0.230836007,9.896501399
1764757960846061056,0.005889035,0.000477386,0.003861803,-0.051084241,0.274158100,9.874358960
1764757960851204096,0.007854735,-0.000790151,0.002885005,-0.151735123,0.137183876,9.791241162
1764757960856343040,0.003528940,-0.000069696,-0.000088673,-0.098241801,0.286830780,9.893950679
1764757960861487104,0.002259892,-0.002570867,0.005905662,-0.158956836,0.193052501,9.809296251
1764757960866649088,0.003098083,-0.000946099,0.003813719,-0.192341983,0.207480860,9.831587001
1764757960871811584,0.006145835,0.000916989,0.001888714,-0.127744091,0.261440747,9.837291854
1764757960876953088,0.002325185,0.001699338,0.005890237,-0.166805598,0.141201687,9.820309381
1764757960882096128,0.002292715,-0.000321584,0.003399046,-0.153987519,0.282160538,9.819864446
1764757960887257856,0.004432093,0.001323884,0.003330876,-0.024928266,0.303178528,9.865338522
1764757960892439552,0.001569799,0.000886683,0.004531721,-0.089180037,0.152072620,9.801438321
1764757960897675008,0.003749996,0.000531880,0.002205736,-0.080729043,0.229316286,9.841277171
1764757960902871296,0.005864096,0.001154297,0.009083660,-0.200091151,0.160229852,9.769102102
1764757960908055040,0.006394460,-0.000463403,0.003709514,-0.177165103,0.112321823,9.832637248
1764757960913206016,0.006736113,0.001178838,0.005314727,-0.175369761,0.230943531,9.756977180
1764757960918345984,0.007570910,-0.002346147,0.005713625,-0.085849287,0.125421736,9.690438261
1764757960923492096,0.002910437,-0.000733502,0.006892056,-0.242035017,0.236465384,9.727361764
1764757960928643328,0.004689980,-0.000459726,0.004012391,-0.207972101,0.179886090,9.787085804
1764757960933779456,0.006451071,-0.004544924,0.004189525,-0.148552286,0.136900269,9.778841976
1764757960938939392,0.000391029,-0.000000943,0.009999157,-0.231539130,0.121626912,9.758647368
1764757960944093696,0.007853605,0.001167116,0.005279705,-0.193927960,0.177256114,9.718593742
1764757960949232640,0.005586647,-0.001686214,0.007913743,-0.245272357,0.209646633,9.765498931
1764757960954375424,0.002071969,-0.001697296,0.005208333,-0.141480025,0.134502466,9.808027139
1764757960959560192,0.004850445,-0.001777320,0.007026048,-0.184794588,0.072069648,9.836554533
1764757960964829184,0.003213846,-0.001053338,0.004063563,-0.261338570,0.197645375,9.690525075
1764757960970011392,0.007076985,-0.001627877,0.004328649,-0.260119136,0.129332258,9.796124889
1764757960975137792,0.001814735,-0.004166206,0.009303808,-0.247826772,0.184215736,9.643733632
1764757960980316416,0.001631869,-0.000372992,0.004358658,-0.165949477,0.164489884,9.763242489
1764757960985491712,0.003994805,-0.002867616,0.005964937,-0.195139991,0.185616497,9.790703610
1764757960990649088,0.003167668,-0.000398023,0.006305431,-0.155699679,0.055168317,9.813138123
1764757960995808256,0.006459955,-0.002784301,0.005502831,-0.132026293,0.154000635,9.785514611
1764757961001031936,0.002292351,-0.005345781,0.008078099,-0.135588030,0.171224587,9.742409840
1764757961006230272,0.004630977,0.001823253,0.005605320,-0.160238255,0.128353428,9.757490144
1764757961011417600,0.001756912,-0.001131412,0.007567117,-0.202753257,0.155607059,9.739328807
1764757961016593152,0.007302672,0.002297958,0.004894991,-0.096945394,0.120767617,9.740743316
1764757961021802752,0.004654559,-0.002916506,0.003722133,-0.213863995,0.169409017,9.792495347
1764757961026983936,0.003914035,-0.003334975,0.008244477,-0.240492199,0.159503301,9.861400621
1764757961032189440,0.000316426,-0.004908195,0.006419124,-0.258724888,0.140048822,9.758261680
1764757961037356032,0.005666858,-0.006653272,0.003899773,-0.148388193,0.115688756,9.700309576
1764757961042512384,0.005394181,-0.000087152,0.006196025,-0.334725310,0.134831963,9.682721176
1764757961047656960,0.005616325,-0.000983352,0.008134961,-0.151130052,0.089324407,9.726020209
1764757961052818176,0.004930271,-0.001297564,0.008619299,-0.218685629,0.092144550,9.745700832
1764757961057956352,0.005986905,0.000008036,0.009231316,-0.227650066,0.101192114,9.789184256
1764757961063137024,0.002531411,0.001470322,0.009416443,-0.216572293,0.180919895,9.748584443
1764757961068361728,0.003047054,-0.001982542,0.007665976,-0.290727139,0.146450449,9.769273323
1764757961073566208,0.002957087,-0.003889530,0.005482704,-0.228718472,0.087670395,9.767466346
1764757961078735360,0.004259889,-0.003473748,0.007170482,-0.189815648,0.131917613,9.650956360
1764757961083920640,0.006832748,-0.001542923,0.008345835,-0.262925488,0.159884103,9.653147572
1764757961089098752,0.001809813,-0.005997199,0.004322486,-0.328891817,0.150828198,9.774961828
1764757961094278144,0.001995619,-0.001564601,0.007678889,-0.223000191,0.233000645,9.688676853
1764757961099501056,0.003667478,-0.002382157,0.008293028,-0.224173337,0.157287499,9.717688126
1764757961104707584,0.000077913,-0.000496804,0.009876463,-0.260739512,0.035648094,9.855881146
1764757961109893632,0.002633865,-0.001594390,0.007052677,-0.253777850,0.021062780,9.764048221
1764757961115069440,-0.000244538,-0.002773863,0.008425781,-0.215327090,0.016058643,9.815291874
1764757961120249856,0.002384504,-0.002746563,0.007155232,-0.155220594,0.057482780,9.811493206
1764757961125410560,0.003682306,0.001226160,0.007314509,-0.170732168,0.162818824,9.756256163
1764757961130623232,0.000714303,-0.003306160,0.006858138,-0.173688293,0.069227466,9.783098624
1764757961135747840,0.003288487,-0.003916600,0.007720399,-0.138019418,0.116015434,9.775429411
1764757961140919552,0.005087878,-0.004222764,0.007266580,-0.220957463,0.139224382,9.712758318
1764757961146097664,0.001442321,-0.001788080,0.009170511,-0.231169163,-0.012862917,9.729119806
1764757961151273728,0.003634148,-0.004473446,0.005117211,-0.259198044,0.051670605,9.762908453
1764757961156449536,0.004868683,-0.001968207,0.009966258,-0.232325741,0.013008048,9.725150654
1764757961161628672,0.005969365,-0.003341900,0.008727194,-0.162456412,0.112968425,9.724086487
1764757961166833408,0.002388981,-0.002457112,0.006578444,-0.351757678,0.090438800,9.655867526
1764757961172031488,0.001418408,0.000755564,0.008743414,-0.248600272,0.065514797,9.685445424
1764757961177206272,0.001942703,-0.002167246,0.011728839,-0.180138149,-0.005371573,9.767537414
1764757961182381312,0.001759062,-0.003726201,0.007332203,-0.202507883,0.063130265,9.743466854
1764757961187564032,0.001170209,-0.002611335,0.009441797,-0.151782845,0.046417079,9.689282521
1764757961192766208,0.000339602,-0.002714916,0.007067190,-0.199862064,0.080393895,9.698751427
1764757961197960448,0.002259964,-0.003620665,0.002974555,-0.178429794,0.063452000,9.762378507
1764757961203154432,0.001006846,-0.003752151,0.005567980,-0.217682085,0.054209348,9.695434497
1764757961208334848,0.000177033,-0.003557721,0.009950242,-0.143268677,0.132161315,9.844557541
1764757961213508864,0.001259326,-0.002450214,0.009606386,-0.173485097,0.027210278,9.768182821
1764757961218690560,0.004381564,-0.003391103,0.007856050,-0.140633223,0.081431404,9.716731842
1764757961223846656,0.000795189,-0.001802950,0.010192165,-0.170247975,0.064583722,9.810338691
1764757961229009920,0.003849923,-0.001826270,0.009679445,-0.259501460,0.098294392,9.701243024
1764757961234149632,-0.000128140,-0.002153955,0.007371301,-0.144220605,0.014238975,9.646488322
1764757961239288064,0.003040579,-0.002093167,0.010450401,-0.263700213,0.067106685,9.668022947
1764757961244405248,0.004457908,-0.004291604,0.008090665,-0.180290184,0.044675090,9.695648534
1764757961249501440,0.000039412,-0.005364924,0.007074061,-0.134520799,0.071747995,9.780281132
1764757961254691840,-0.000886487,-0.006970266,0.009917773,-0.278199433,-0.030203585,9.780076039
1764757961259879168,0.001414414,-0.001578031,0.006778422,-0.104532397,0.002995314,9.675658149
1764757961265121024,0.002375150,-0.003338669,0.009027125,-0.212082670,0.040677225,9.598934560
1764757961270323712,0.003035685,-0.002345176,0.009217435,-0.143198938,0.021368245,9.766566329
1764757961275509760,0.000901323,-0.003821514,0.008188154,-0.231202619,0.021098330,9.668885154
1764757961280705280,-0.000003652,-0.001036338,0.008096308,-0.190587225,-0.053431776,9.722420962
1764757961285895424,0.003946038,-0.004961087,0.006268887,-0.131775459,-0.013884040,9.785716258
1764757961291117312,0.001020015,-0.008338551,0.008669230,-0.154138928,0.007905987,9.728575329
1764757961296334848,-0.000982232,-0.000556660,0.005818686,-0.055065143,0.014468998,9.726247130
1764757961301555968,0.001915817,-0.005062364,0.012039052,-0.194152511,0.080266334,9.780283734
1764757961306780672,0.003605138,-0.004796859,0.008516664,-0.134468798,0.074123246,9.767492627
1764757961311974656,0.000689864,-0.002410108,0.011045451,-0.161329087,0.027060147,9.742892141
1764757961317171968,0.002474762,-0.001129580,0.009130220,-0.117437488,0.013105974,9.709720678
1764757961322373376,0.004040156,-0.003070653,0.007174539,-0.128692130,-0.003147882,9.634164515
1764757961327495936,0.000729803,-0.005327265,0.005353870,-0.110907427,-0.053968831,9.713034348
1764757961332741632,0.000384625,-0.005729847,0.009068046,-0.111850242,-0.045067173,9.625287585
1764757961337988096,0.000029366,-0.003060187,0.010606133,-0.150576574,0.040933969,9.686598639
1764757961343181824,-0.000479407,-0.002261599,0.006123547,-0.261373652,0.022888776,9.713182082
1764757961348368640,0.001051964,-0.005008556,0.011053053,-0.131285063,-0.083832841,9.700867280
1764757961353557248,-0.000234400,0.000221570,0.007049314,-0.098324391,-0.053028810,9.727664467
1764757961358852352,0.001187456,-0.003107586,0.011469778,-0.091624999,-0.056370500,9.677422063
1764757961364045568,0.001331051,0.000531149,0.007660538,-0.186385958,-0.012320533,9.687773523
1764757961369277952,0.001226528,-0.005427999,0.008486632,-0.209531091,-0.074921550,9.711768619
1764757961374514688,0.002646742,-0.003009704,0.008945558,-0.166433650,-0.056484934,9.761021222
1764757961379789056,0.001516770,-0.005371410,0.007490257,-0.146373551,-0.047544112,9.762456103
1764757961385020160,-0.000214113,-0.006904280,0.010905411,-0.164383818,-0.080383021,9.719226653
1764757961390232576,0.003488681,-0.004732079,0.007408119,-0.139783158,0.053848161,9.718693429
1764757961395486720,0.001685219,-0.003839625,0.011723514,-0.168213904,-0.167972676,9.713568427
